name,type,id,level,play_cost,evolution_cost,evolution_color,evolution_level,xros_req,color,color2,digi_type,digi_type2,form,dp,attribute,rarity,stage,artist,main_effect,source_effect,alt_effect,series,pretty_url,date_added,tcgplayer_name,tcgplayer_id,set_name
Beast Cyclone,Option,BT3-106,,3,,,,,Black,,,,,,,C,,,[Main] All of your Digimon with ＜Blocker＞ or ＜Reboot＞ gain ＜Security A. +1＞ (This Digimon checks 1 additional security card) for the turn.,Security Effect [Security] Add this card to your hand.,,Digimon Card Game,beast-cyclone-bt3-106,2024-05-27 15:14:30,Beast Cyclone,231035,"['BT-03: Booster Union Impact', 'BT01-03: Release Special Booster Ver.1.5']"
Looking Back on the Good Times,Option,BT3-107,,4,,,,,Black,,,,,,,U,,,"[Main] ＜De-Digivolve 1＞ 1 of your opponent's Digimon (Trash the top card. You can't trash past level 3 cards). Then, if that Digimon's play cost is 4 or less, delete it.",Security Effect [Security] Add this card to the hand.,,Digimon Card Game,looking-back-on-the-good-times-bt3-107,2024-05-27 15:14:30,Looking Back on the Good Times,229885,"['BT-03: Booster Union Impact', 'BT01-03: Release Special Booster Ver.1.0']"
Dark Despair,Option,BT3-108,,2,,,,,Purple,,,,,,,R,,,"[Main] 1 of your Digimon gains ＜Retaliation＞ (When this Digimon is deleted after losing a battle, delete the Digimon it was battling) until the end of your opponent's next turn.",Security Effect [Security] Add this card to the hand.,,Digimon Card Game,dark-despair-bt3-108,2024-05-27 15:14:30,Dark Despair,231036,"['BT-03: Booster Union Impact', 'BT01-03: Release Special Booster Ver.1.5']"
Back for Revenge!,Option,BT3-109,,2,,,,,Purple,,,,,,,U,,,"[Main] 1 of your Digimon gains ""[On Deletion] Play this card without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate"" for the turn.",,,Digimon Card Game,back-for-revenge-bt3-109,2024-05-27 15:14:30,Back for Revenge!,229882,['BT-03: Booster Union Impact']
Necrophobia,Option,BT3-110,,5,,,,,Purple,,,,,,,C,,,[Main] Play 1 level 5 purple Digimon card from your trash without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate.,Security Effect [Security] Activate this card's [Main] effects.,,Digimon Card Game,necrophobia-bt3-110,2024-05-27 15:14:30,Necrophobia,231037,"['BT-03: Booster Union Impact', 'BT01-03: Release Special Booster Ver.1.5']"
Imperialdramon Dragon Mode,Digimon,BT3-111,6,13,5,Green,5,,Green,,Ancient Dragon,,Mega,12000,Virus,SEC,Mega,,"When one of your [Paildramon] or [Dinobeemon] would digivolve into this card in your hand, reduce the memory cost of the digivolution by 2. ＜Piercing＞ (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would). [Your Turn] [Once Per Turn] When this Digimon deletes an opponent's Digimon in battle and survives, unsuspend this Digimon.",,,Digimon Card Game,imperialdramon-dragon-mode-bt3-111,2024-05-27 15:14:30,Imperialdramon Dragon Mode (Secret Rare),232812,"['BT-03: Booster Union Impact', 'BT01-03: Release Special Booster Ver.1.5', 'Revision Pack 2023']"
Omnimon Alter-S,Digimon,BT3-112,7,15,6,Red,6,,White,,Holy Warrior,,,15000,Virus,SEC,,,"[When Digivolving] ＜De-Digivolve 1＞ all of your opponent's Digimon (Trash the top card. You can't trash past level 3 cards). Then, delete all of your opponent's Digimon with 5000 DP or less.  [When Attacking] You may make this Digimon unblockable by your opponent for the turn by returning one of its level 6 digivolution cards to your hand.",,,Digimon Card Game,omnimon-alter-s-bt3-112,2024-05-27 15:14:30,Omnimon Alter-S (Secret Rare),232814,"['BT-03: Booster Union Impact', 'BT01-03: Release Special Booster Ver.1.5', 'World Championship 2021']"
Sakuttomon,Digi-Egg,BT4-001,2,,,,,,Red,,Weapon,,In-Training,,,u,In-Training,,"Inherited Effect [When Attacking] [Once Per Turn] If this Digimon is level 7, gain 1 memory.",,,Digimon Card Game,sakuttomon-bt4-001,2024-05-27 15:14:30,Sakuttomon,238077,['BT-04: Booster Great Legend']
Bukamon,Digi-Egg,BT4-002,2,,,,,,Blue,,Lesser,,In-Training,,,u,In-Training,,Inherited Effect [When Attacking] Trash the bottom digivolution card of 1 of your opponent's level 4 or lower Digimon.,,,Digimon Card Game,bukamon-bt4-002,2024-05-27 15:14:30,Bukamon,238078,['BT-04: Booster Great Legend']
Koromon,Digi-Egg,BT4-003,2,,,,,,Yellow,,Lesser,,In-Training,,,u,In-Training,,"Inherited Effect [When Attacking] [Once Per Turn] If you have 3 or fewer security cards, 1 of your opponent's Digimon gets -1000 DP for the turn.",,,Digimon Card Game,koromon-bt4-003,2024-05-27 15:14:30,Koromon,238079,['BT-04: Booster Great Legend']
Budmon,Digi-Egg,BT4-004,2,,,,,,Green,,Vegetation,,In-Training,,,u,In-Training,,"Inherited Effect [Your Turn] While this Digimon has ＜Digi-Burst＞, it gets +1000 DP.",,,Digimon Card Game,budmon-bt4-004,2024-05-27 15:14:30,Budmon,238080,['BT-04: Booster Great Legend']
Missimon,Digi-Egg,BT4-005,2,,,,,,Black,,Machine,,In-Training,,,u,In-Training,,"Inherited Effect [Your Turn] While this Digimon has the [D-Brigade] trait, it gets +1000 DP.",,,Digimon Card Game,missimon-bt4-005,2024-05-27 15:14:30,Missimon,238081,"['BT-04: Booster Great Legend', 'Final Championships 2021', 'Special Promotion Pack 2022 Ver.2.0']"
Xiaomon,Digi-Egg,BT4-006,2,,,,,,Purple,,Lesser,,In-Training,,,u,In-Training,,"Inherited Effect [Your Turn] While you have 10 or more cards in your trash, this Digimon gains ＜Retaliation＞ (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",,,Digimon Card Game,xiaomon-bt4-006,2024-05-27 15:14:30,Xiaomon,238082,['BT-04: Booster Great Legend']
Otamamon,Digimon,BT4-007,3,2,2,Red,2,,Red,,Amphibian,,Rookie,5000,Data,c,Rookie,,,,,Digimon Card Game,otamamon-bt4-007,2024-05-27 15:14:30,Otamamon,238084,['BT-04: Booster Great Legend']
Agumon,Digimon,BT4-008,3,3,0,,2,,Red,,Dinosaur,,Rookie,2000,Vaccine,c,Rookie,,"Inherited Effect [Your Turn] When this card is trashed due to activating this Digimon's ＜Digi-Burst＞, return this card to its owner's hand.",,,Digimon Card Game,agumon-bt4-008,2024-05-27 15:14:30,Agumon,238085,['BT-04: Booster Great Legend']
Flamemon,Digimon,BT4-009,3,3,0,Red,2,,Red,,Wizard,,Hybrid,2000,Variable,c,Hybrid,,[On Play] Reveal the top 3 cards of your deck. Add 1 Digimon card with the [Hybrid] trait and 1 red Tamer card among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,Digimon Card Game,flamemon-bt4-009,2024-05-27 15:14:30,Flamemon,238087,['BT-04: Booster Great Legend']
Fugamon,Digimon,BT4-010,4,3,1,Red,3,,Red,,Demon,,Champion,3000,Virus,c,Champion,,,,,Digimon Card Game,fugamon-bt4-010,2024-05-27 15:14:30,Fugamon,238088,"['BT-04: Booster Great Legend', 'ST-11 Special Entry Pack', 'ST-11: Starter Deck Special Entry Deck']"
Agunimon,Digimon,BT4-011,4,5,2,Red,3,,Red,,Wizard,,Hybrid,5000,Variable,u,Hybrid,,You may digivolve this card from your hand onto one of your red Tamers as if the Tamer is a level 3 red Digimon.,,,Digimon Card Game,agunimon-bt4-011,2024-05-27 15:14:30,Agunimon,238090,"['BT-04: Booster Great Legend', ""PB-06: Tamer's Evolution Box 2""]"
GeoGreymon,Digimon,BT4-012,4,5,2,Red,3,,Red,,Dinosaur,,Champion,5000,Vaccine,c,Champion,,[Main] ＜Digi-Burst 2＞ (You may trash 2 of this Digimon's digivolution cards to activate the effect below). ・Delete 1 of your opponent's Digimon with 4000 DP or less.,,,Digimon Card Game,geogreymon-bt4-012,2024-05-27 15:14:30,GeoGreymon,238092,['BT-04: Booster Great Legend']
BurningGreymon,Digimon,BT4-013,4,6,3,Red,3,,Red,,Dark Dragon,,Hybrid,6000,Variable,u,Hybrid,,You may digivolve this card from your hand onto one of your red Tamers as if the Tamer is a level 3 red Digimon. [Your Turn] This Digimon gets +3000 DP.,,,Digimon Card Game,burninggreymon-bt4-013,2024-05-27 15:14:30,BurningGreymon,238094,['BT-04: Booster Great Legend']
Vermilimon,Digimon,BT4-014,5,5,3,Red,4,,Red,,Ankylosaur,,Ultimate,8000,Data,c,Ultimate,,,,,Digimon Card Game,vermilimon-bt4-014,2024-05-27 15:14:30,Vermilimon,238095,['BT-04: Booster Great Legend']
Volcdramon,Digimon,BT4-015,5,7,3,Red,4,,Red,,Dragon,,Ultimate,7000,Data,c,Ultimate,,Inherited Effect ＜Security A. +1＞ (This Digimon checks 1 additional security card).,,,Digimon Card Game,volcdramon-bt4-015,2024-05-27 15:14:30,Volcdramon,238096,"['BT-04: Booster Great Legend', 'ST-11 Special Entry Pack', 'ST-11: Starter Deck Special Entry Deck']"
Aldamon,Digimon,BT4-016,5,8,3,Red,4,,Red,,Wizard,,Hybrid,7000,Variable,sr,Hybrid,,"＜Security A. +1＞ (This Digimon checks 1 additional security card). [Your Turn] While this Digimon's digivolution cards include a Digimon card with the [Hybrid] trait or a red Tamer card, it gets +4000 DP.",,,Digimon Card Game,aldamon-bt4-016,2024-05-27 15:14:30,Aldamon,238186,"['1-Year Anniversary Promo Pack', 'BT-04: Booster Great Legend']"
RizeGreymon,Digimon,BT4-017,5,8,3,Red,4,,Red,,Cyborg,,Ultimate,7000,Vaccine,sr,Ultimate,,[Your Turn] This Digimon is also treated as yellow. [Main] ＜Digi-Burst 2＞ (You may trash 2 of this Digimon's digivolution cards to activate the effect below). ・You may play 1 red or yellow Tamer card with a play cost of 4 or less from your hand without paying the cost.,"[When Attacking] If you have a Tamer, 1 of your opponent's Digimon gets -2000 DP for the turn.",,Digimon Card Game,rizegreymon-bt4-017,2024-05-27 15:14:30,RizeGreymon,238187,['BT-04: Booster Great Legend']
Spinomon,Digimon,BT4-018,6,10,2,Red,5,,Red,,Dinosaur,,Mega,10000,Virus,u,Mega,,[Your Turn] This Digimon gets +3000 DP.,,,Digimon Card Game,spinomon-bt4-018,2024-05-27 15:14:30,Spinomon,238102,['BT-04: Booster Great Legend']
VictoryGreymon,Digimon,BT4-019,6,11,4,Red,5,,Red,,Dragonkin,,Mega,12000,Vaccine,r,Mega,,[When Digivolving] ＜Digi-Burst 2＞ (You may trash 2 of this Digimon's digivolution cards to activate the effect below). ・Delete 1 of your opponent's Digimon with 8000 DP or less.,,,Digimon Card Game,victorygreymon-bt4-019,2024-05-27 15:14:30,VictoryGreymon,238190,['BT-04: Booster Great Legend']
ShineGreymon,Digimon,BT4-020,6,12,3,Red,5,,Red,,Light Dragon,,Mega,11000,Vaccine,r,Mega,,"[Your Turn] When one of your red or yellow Tamers is suspended, this Digimon gains ＜Security A. +1＞ (This Digimon checks 1 additional security card) for the turn.",,,Digimon Card Game,shinegreymon-bt4-020,2024-05-27 15:14:30,ShineGreymon,238201,['BT-04: Booster Great Legend']
Gaomon,Digimon,BT4-021,3,3,0,Blue,2,,Blue,,Beast,,Rookie,2000,Data,c,Rookie,,"Inherited Effect [Your Turn] When this card is trashed due to activating this Digimon's ＜Digi-Burst＞, return this card to its owner's hand.",,,Digimon Card Game,gaomon-bt4-021,2024-05-27 15:14:30,Gaomon,238105,['BT-04: Booster Great Legend']
Sangomon,Digimon,BT4-022,3,3,0,Blue,2,,Blue,,Mollusk,,Rookie,4000,Data,c,Rookie,,,,,Digimon Card Game,sangomon-bt4-022,2024-05-27 15:14:30,Sangomon,238106,['BT-04: Booster Great Legend']
Strabimon,Digimon,BT4-023,3,3,0,Blue,2,,Blue,,Beastkin,,Hybrid,2000,Variable,c,Hybrid,,[On Play] Reveal the top 3 cards of your deck. Add 1 Digimon card with the [Hybrid] trait and 1 blue Tamer card among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,Digimon Card Game,strabimon-bt4-023,2024-05-27 15:14:30,Strabimon,238110,['BT-04: Booster Great Legend']
Tobiumon,Digimon,BT4-024,4,3,1,Blue,3,,Blue,,Aquatic,,Champion,3000,Vaccine,c,Champion,,,,,Digimon Card Game,tobiumon-bt4-024,2024-05-27 15:14:30,Tobiumon,238113,['BT-04: Booster Great Legend']
Lobomon,Digimon,BT4-025,4,5,2,Blue,3,,Blue,,Warrior,,Hybrid,5000,Variable,u,Hybrid,,You may digivolve this card from your hand onto one of your blue Tamers as if the Tamer is a level 3 blue Digimon.,,,Digimon Card Game,lobomon-bt4-025,2024-05-27 15:14:30,Lobomon,238118,['BT-04: Booster Great Legend']
Gaogamon,Digimon,BT4-026,4,5,2,Blue,3,,Blue,,Beast,,Champion,5000,Data,c,Champion,,[Main] ＜Digi-Burst 2＞ (You may trash 2 of this Digimon's digivolution cards to activate the effect below). ・＜Draw 1＞ (Draw 1 card from your deck).,,,Digimon Card Game,gaogamon-bt4-026,2024-05-27 15:14:30,GaoGamon,238123,['BT-04: Booster Great Legend']
KendoGarurumon,Digimon,BT4-027,4,6,3,Blue,3,,Blue,,Cyborg,,Hybrid,6000,Variable,u,Hybrid,,You may digivolve this card from your hand onto one of your blue Tamers as if the Tamer is a level 3 blue Digimon. [When Attacking] Return 1 of your opponent's level 3 Digimon to its owner's hand.,,,Digimon Card Game,kendogarurumon-bt4-027,2024-05-27 15:14:30,KendoGarurumon,238127,['BT-04: Booster Great Legend']
Piranimon,Digimon,BT4-028,5,6,3,Blue,4,,Blue,,Aquatic,,Ultimate,7000,Virus,u,Ultimate,,Inherited Effect [When Attacking] Trash the top digivolution card of 1 of your opponent's Digimon.,,,Digimon Card Game,piranimon-bt4-028,2024-05-27 15:14:30,Piranimon,238130,['BT-04: Booster Great Legend']
Gusokumon,Digimon,BT4-029,5,7,3,Blue,4,,Blue,,Crustacean,,Ultimate,10000,Vaccine,c,Ultimate,,,,,Digimon Card Game,gusokumon-bt4-029,2024-05-27 15:14:30,Gusokumon,238133,['BT-04: Booster Great Legend']
Beowolfmon,Digimon,BT4-030,5,7,3,Blue,4,,Blue,,Warrior,,Hybrid,7000,Variable,sr,Hybrid,,"＜Jamming＞ (This Digimon can't be deleted in battles against Security Digimon). [Opponent's Turn] While this Digimon's digivolution cards include a Digimon card with the [Hybrid] trait or a blue Tamer card, it can't be attacked.",,,Digimon Card Game,beowolfmon-bt4-030,2024-05-27 15:14:30,Beowolfmon,238202,['BT-04: Booster Great Legend']
MarineChimairamon,Digimon,BT4-031,5,7,3,Blue,4,,Blue,,Composite,,Ultimate,7000,Vaccine,r,Ultimate,,[On Play] You may return 1 of your other Digimon to its owner's hand to return 1 of your opponent's Digimon with no digivolution cards to its owner's hand.,,,Digimon Card Game,marinchimairamon-bt4-031,2024-05-27 15:14:30,MarinChimairamon,238204,['BT-04: Booster Great Legend']
MachGaogamon,Digimon,BT4-032,5,8,3,Blue,4,,Blue,,Cyborg,,Ultimate,7000,Data,r,Ultimate,,[Main] ＜Digi-Burst 2＞ (You may trash 2 of this Digimon's digivolution cards to activate the effect below). ・Return 1 of your opponent's level 4 or lower Digimon to its owner's hand.,"[Your Turn] While you have a Tamer in play, this Digimon gets +2000 DP.",,Digimon Card Game,machgaogamon-bt4-032,2024-05-27 15:14:30,MachGaogamon,238206,['BT-04: Booster Great Legend']
ZeedGarurumon,Digimon,BT4-033,6,11,4,Blue,5,,Blue,,Cyborg,,Mega,12000,Data,r,Mega,,[When Digivolving] ＜Digi-Burst 2＞ (You may trash 2 of this Digimon's digivolution cards to activate the effect below). ・Return 1 of your opponent's level 5 or lower Digimon to its owner's hand.,,,Digimon Card Game,zeedgarurumon-bt4-033,2024-05-27 15:14:30,ZeedGarurumon,238207,['BT-04: Booster Great Legend']
Regalecusmon,Digimon,BT4-034,6,11,3,Blue,5,,Blue,,Aquatic,,Mega,11000,Virus,c,Mega,,"[When Attacking] Trash the bottom digivolution card of 1 of your opponent's Digimon. When you do, ＜Draw 1＞ (Draw 1 card from your deck) and gain 1 memory.",,,Digimon Card Game,regalecusmon-bt4-034,2024-05-27 15:14:30,Regalecusmon,238134,['BT-04: Booster Great Legend']
MirageGaogamon,Digimon,BT4-035,6,12,4,Blue,5,,Blue,,Beast Knight,,Mega,12000,Data,sr,Mega,,[When Digivolving] Gain 1 memory for every 4 cards in your opponent's hand. [Your Turn] This Digimon is unblockable.,,,Digimon Card Game,miragegaogamon-bt4-035,2024-05-27 15:14:30,MirageGaogamon,238210,['BT-04: Booster Great Legend']
Falcomon,Digimon,BT4-036,3,2,2,Yellow,2,,Yellow,,Avian,,Rookie,5000,Vaccine,c,Rookie,,,,,Digimon Card Game,falcomon-bt4-036,2024-05-27 15:14:30,Falcomon,238135,['BT-04: Booster Great Legend']
Kudamon,Digimon,BT4-037,3,3,0,Yellow,2,,Yellow,,Holy Beast,,Rookie,2000,Vaccine,c,Rookie,,[On Play] You may trash the top card of your security stack to have 1 of your opponent's Digimon get -2000 DP for the turn.,,,Digimon Card Game,kudamon-bt4-037,2024-05-27 15:14:30,Kudamon,238139,['BT-04: Booster Great Legend']
BushiAgumon,Digimon,BT4-038,3,5,0,Yellow,2,,Yellow,,Dinosaur,,Rookie,3000,Vaccine,u,Rookie,,＜Rush＞ (This Digimon can attack the turn it comes into play).,,,Digimon Card Game,bushiagumon-bt4-038,2024-05-27 15:14:30,BushiAgumon,238140,"['BT-04: Booster Great Legend', 'Special Promotion Pack 2022 Ver.2.0']"
Growlmon,Digimon,BT4-039,4,4,2,Yellow,3,,Yellow,,Dark Dragon,,Champion,4000,Data,c,Champion,,"Inherited Effect [Your Turn] While you have 3 or fewer security cards, this Digimon gets +1000 DP.",,,Digimon Card Game,growlmon-bt4-039,2024-05-27 15:14:30,Growlmon,238141,['BT-04: Booster Great Legend']
Diatrymon,Digimon,BT4-040,4,5,2,Yellow,3,,Yellow,,Ancient Bird,,Champion,6000,Vaccine,c,Champion,,,,,Digimon Card Game,diatrymon-bt4-040,2024-05-27 15:14:30,Diatrymon,238142,['BT-04: Booster Great Legend']
Meicoomon,Digimon,BT4-041,4,5,2,Yellow,3,,Yellow,,Unknown,,Champion,4000,Unknown,c,Champion,,"[On Play] If you have 3 or fewer security cards, 1 of your opponent's Digimon gets -4000 DP for the turn.",,,Digimon Card Game,meicoomon-bt4-041,2024-05-27 15:14:30,Meicoomon,238143,['BT-04: Booster Great Legend']
Piddomon,Digimon,BT4-042,4,6,1,Yellow,3,,Yellow,,Angel,,Champion,5000,Vaccine,c,Champion,,"＜Blocker＞ (At blocker timing, by suspending this Digimon, it becomes the attack target). [When Attacking] Lose 2 memory.",,,Digimon Card Game,piddomon-bt4-042,2024-05-27 15:14:30,Piddomon,238144,"['BT-04: Booster Great Legend', 'Tamer Battle Pack 10']"
Crowmon,Digimon,BT4-043,5,5,3,Yellow,4,,Yellow,,Mysterious Bird,,Ultimate,8000,Vaccine,u,Ultimate,,,,,Digimon Card Game,crowmon-bt4-043,2024-05-27 15:14:30,Crowmon,238145,['BT-04: Booster Great Legend']
HippoGryphonmon,Digimon,BT4-044,5,6,3,Yellow,4,,Yellow,,Mythical Beast,,Ultimate,6000,Data,c,Ultimate,,"[When Attacking] If you have 3 or fewer security cards, 1 of your opponent's Digimon gets -3000 DP for the turn.",,,Digimon Card Game,hippogryphonmon-bt4-044,2024-05-27 15:14:30,HippoGryphonmon,238147,['BT-04: Booster Great Legend']
Maycrackmon,Digimon,BT4-045,5,7,3,Yellow,4,,Yellow,,Beastkin,,Ultimate,7000,Vaccine,c,Ultimate,,"[Opponent's Turn] While you have 3 or fewer security cards, all of your Security Digimon get +4000 DP.",,,Digimon Card Game,maycrackmon-bt4-045,2024-05-27 15:14:30,Maycrackmon,238150,['BT-04: Booster Great Legend']
WarGrowlmon,Digimon,BT4-046,5,8,3,Yellow,4,,Yellow,,Cyborg,,Ultimate,7000,Data,r,Ultimate,,[Main] ＜Digi-Burst 2＞ (You may trash 2 of this Digimon's digivolution cards to activate the effect below). ・1 of your opponent's Digimon gets -4000 DP for the turn.,"[Your Turn] While you have 3 or fewer security cards, this Digimon gets +1000 DP.",,Digimon Card Game,wargrowlmon-bt4-046,2024-05-27 15:14:30,WarGrowlmon,238213,['BT-04: Booster Great Legend']
Rasielmon,Digimon,BT4-047,6,10,4,Yellow,5,,Yellow,,Throne,,Mega,10000,Vaccine,u,Mega,,[When Digivolving] ＜Recovery +2 (Deck)＞ (Place the top 2 cards of your deck on top of your security stack). [End of Opponent's Turn] Trash the top card of your security stack.,,,Digimon Card Game,rasielmon-bt4-047,2024-05-27 15:14:30,Rasielmon,238153,['BT-04: Booster Great Legend']
